card_id,customer_id
C01191-K1,C01191
C01192-K1,C01192
C01193-K1,C01193
C01194-K1,C01194
C01195-K1,C01195
C01196-K1,C01196
C01197-K1,C01197
C01198-K1,C01198
C01199-K1,C01199
C01200-K1,C01200
C01201-K1,C01201
C01202-K1,C01202
C01203-K1,C01203
C01204-K1,C01204
C01205-K1,C01205
C01206-K1,C01206
C01207-K1,C01207
C01208-K1,C01208
C01209-K1,C01209
C01210-K1,C01210
C01211-K1,C01211
C01212-K1,C01212
C01213-K1,C01213
C01214-K1,C01214
C01215-K1,C01215
C01216-K1,C01216
C01217-K1,C01217
C01218-K1,C01218
C01219-K1,C01219
C01220-K1,C01220
C01221-K1,C01221
C01222-K1,C01222
C01223-K1,C01223
C01224-K1,C01224
C01225-K1,C01225
C01226-K1,C01226
C01227-K1,C01227
C01228-K1,C01228
C01229-K1,C01229
C01230-K1,C01230
C01231-K1,C01231
C01232-K1,C01232
C01233-K1,C01233
C01234-K1,C01234
C01235-K1,C01235
C01236-K1,C01236
C01237-K1,C01237
C01238-K1,C01238
C01239-K1,C01239
C01240-K1,C01240
C01241-K1,C01241
C01242-K1,C01242
C01243-K1,C01243
C01244-K1,C01244
C01245-K1,C01245
C01246-K1,C01246
C01247-K1,C01247
C01248-K1,C01248
C01249-K1,C01249
C01250-K1,C01250
C01251-K1,C01251
C01252-K1,C01252
C01253-K1,C01253
C01254-K1,C01254
C01255-K1,C01255
C01256-K1,C01256
C01257-K1,C01257
C01258-K1,C01258
C01259-K1,C01259
C01260-K1,C01260
C01261-K1,C01261
C01262-K1,C01262
C01263-K1,C01263
C01264-K1,C01264
C01265-K1,C01265
C01266-K1,C01266
C01267-K1,C01267
C01268-K1,C01268
C01269-K1,C01269
C01270-K1,C01270
C01271-K1,C01271
C01271-K2,C01271
C01272-K1,C01272
C01273-K1,C01273
C01274-K1,C01274
C01275-K1,C01275
C01276-K1,C01276
C01277-K1,C01277
C01278-K1,C01278
C01279-K1,C01279
C01280-K1,C01280
C01281-K1,C01281
C01282-K1,C01282
C01283-K1,C01283
C01284-K1,C01284
C01285-K1,C01285
C01286-K1,C01286
C01287-K1,C01287
C01288-K1,C01288
C01289-K1,C01289
C01289-K2,C01289
C01290-K1,C01290
C01291-K1,C01291
C01292-K1,C01292
C01293-K1,C01293
C01294-K1,C01294
C01295-K1,C01295
C01296-K1,C01296
C01297-K1,C01297
C01298-K1,C01298
C01299-K1,C01299
C01300-K1,C01300
C01300-K2,C01300
C01301-K1,C01301
C01302-K1,C01302
C01303-K1,C01303
C01304-K1,C01304
C01305-K1,C01305
C01306-K1,C01306
C01307-K1,C01307
C01308-K1,C01308
C01309-K1,C01309
C01310-K1,C01310
C01311-K1,C01311
C01312-K1,C01312
C01313-K1,C01313
C01314-K1,C01314
C01315-K1,C01315
C01315-K2,C01315
C01316-K1,C01316
C01317-K1,C01317
C01318-K1,C01318
C01319-K1,C01319
C01320-K1,C01320
C01320-K2,C01320
C01321-K1,C01321
C01322-K1,C01322
C01323-K1,C01323
C01324-K1,C01324
C01325-K1,C01325
C01326-K1,C01326
C01326-K2,C01326
C01327-K1,C01327
C01328-K1,C01328
C01329-K1,C01329
C01330-K1,C01330
C01331-K1,C01331
C01332-K1,C01332
C01333-K1,C01333
C01333-K2,C01333
C01334-K1,C01334
C01335-K1,C01335
C01336-K1,C01336
C01337-K1,C01337
C01337-K2,C01337
C01338-K1,C01338
C01339-K1,C01339
C01340-K1,C01340
C01341-K1,C01341
C01342-K1,C01342
C01342-K2,C01342
C01343-K1,C01343
C01344-K1,C01344
C01345-K1,C01345
C01346-K1,C01346
C01347-K1,C01347
C01347-K2,C01347
C01348-K1,C01348
C01349-K1,C01349
C01349-K2,C01349
C01350-K1,C01350
C01351-K1,C01351
C01352-K1,C01352
C01353-K1,C01353
C01354-K1,C01354
C01355-K1,C01355
C01356-K1,C01356
C01357-K1,C01357
C01358-K1,C01358
C01359-K1,C01359
C01360-K1,C01360
C01361-K1,C01361
C01362-K1,C01362
C01363-K1,C01363
C01364-K1,C01364
C01365-K1,C01365
C01365-K2,C01365
C01366-K1,C01366
C01367-K1,C01367
C01368-K1,C01368
C01369-K1,C01369
C01370-K1,C01370
C01371-K1,C01371
C01372-K1,C01372
C01372-K2,C01372
C01373-K1,C01373
C01374-K1,C01374
C01374-K2,C01374
C01375-K1,C01375
C01376-K1,C01376
C01377-K1,C01377
C01378-K1,C01378
C01379-K1,C01379
C01380-K1,C01380
C01381-K1,C01381
C01382-K1,C01382
C01383-K1,C01383
C01384-K1,C01384
C01385-K1,C01385
C01386-K1,C01386
C01387-K1,C01387
C01388-K1,C01388
C01389-K1,C01389
C01390-K1,C01390
C01391-K1,C01391
C01392-K1,C01392
C01393-K1,C01393
C01394-K1,C01394
C01395-K1,C01395
C01396-K1,C01396
C01397-K1,C01397
C01398-K1,C01398
C01399-K1,C01399
C01400-K1,C01400
C01401-K1,C01401
C01402-K1,C01402
C01403-K1,C01403
C01404-K1,C01404
C01405-K1,C01405
C01406-K1,C01406
C01407-K1,C01407
C01408-K1,C01408
C01409-K1,C01409
C01410-K1,C01410
C01411-K1,C01411
C01412-K1,C01412
C01413-K1,C01413
C01414-K1,C01414
C01415-K1,C01415
C01416-K1,C01416
C01417-K1,C01417
C01418-K1,C01418
C01419-K1,C01419
C01420-K1,C01420
C01421-K1,C01421
C01422-K1,C01422
C01423-K1,C01423
C01424-K1,C01424
C01425-K1,C01425
C01426-K1,C01426
C01427-K1,C01427
C01428-K1,C01428
C01429-K1,C01429
C01429-K2,C01429
C01430-K1,C01430
C01430-K2,C01430
C01431-K1,C01431
C01432-K1,C01432
C01433-K1,C01433
C01434-K1,C01434
C01435-K1,C01435
C01436-K1,C01436
C01437-K1,C01437
C01438-K1,C01438
C01439-K1,C01439
C01440-K1,C01440
C01441-K1,C01441
C01442-K1,C01442
C01443-K1,C01443
C01444-K1,C01444
C01445-K1,C01445
C01446-K1,C01446
C01447-K1,C01447
C01448-K1,C01448
C01449-K1,C01449
C01450-K1,C01450
C01451-K1,C01451
C01452-K1,C01452
C01453-K1,C01453
C01454-K1,C01454
C01455-K1,C01455
C01456-K1,C01456
C01457-K1,C01457
C01458-K1,C01458
C01459-K1,C01459
C01460-K1,C01460
C01461-K1,C01461
C01462-K1,C01462
C01463-K1,C01463
C01464-K1,C01464
C01465-K1,C01465
C01466-K1,C01466
C01467-K1,C01467
C01468-K1,C01468
C01469-K1,C01469
C01470-K1,C01470
C01471-K1,C01471
C01472-K1,C01472
C01473-K1,C01473
C01474-K1,C01474
C01475-K1,C01475
C01476-K1,C01476
C01477-K1,C01477
C01478-K1,C01478
C01479-K1,C01479
C01480-K1,C01480
C01481-K1,C01481
C01482-K1,C01482
C01483-K1,C01483
C01484-K1,C01484
C01485-K1,C01485
C01486-K1,C01486
C01487-K1,C01487
C01488-K1,C01488
C01488-K2,C01488
C01488-K3,C01488
C01489-K1,C01489
C01490-K1,C01490
C01491-K1,C01491
C01492-K1,C01492
C01493-K1,C01493
C01494-K1,C01494
C01495-K1,C01495
C01496-K1,C01496
C01497-K1,C01497
C01498-K1,C01498
C01499-K1,C01499
C01500-K1,C01500
C01501-K1,C01501
C01502-K1,C01502
C01503-K1,C01503
C01504-K1,C01504
C01505-K1,C01505
C01506-K1,C01506
C01507-K1,C01507
C01508-K1,C01508
C01509-K1,C01509
C01510-K1,C01510
C01511-K1,C01511
C01512-K1,C01512
C01513-K1,C01513
C01514-K1,C01514
C01515-K1,C01515
C01516-K1,C01516
C01517-K1,C01517
C01518-K1,C01518
C01519-K1,C01519
C01520-K1,C01520
C01521-K1,C01521
C01521-K2,C01521
C01521-K3,C01521
C01522-K1,C01522
C01522-K2,C01522
C01523-K1,C01523
C01524-K1,C01524
C01525-K1,C01525
C01525-K2,C01525
C01526-K1,C01526
C01527-K1,C01527
C01528-K1,C01528
C01529-K1,C01529
C01530-K1,C01530
C01531-K1,C01531
C01532-K1,C01532
C01533-K1,C01533
C01534-K1,C01534
C01535-K1,C01535
C01536-K1,C01536
C01537-K1,C01537
C01538-K1,C01538
C01539-K1,C01539
C01540-K1,C01540
C01541-K1,C01541
C01542-K1,C01542
C01543-K1,C01543
C01544-K1,C01544
C01545-K1,C01545
C01546-K1,C01546
C01547-K1,C01547
C01548-K1,C01548
C01549-K1,C01549
C01550-K1,C01550
C01551-K1,C01551
C01552-K1,C01552
C01553-K1,C01553
C01554-K1,C01554
C01555-K1,C01555
C01556-K1,C01556
C01557-K1,C01557
C01558-K1,C01558
C01559-K1,C01559
C01560-K1,C01560
C01561-K1,C01561
C01562-K1,C01562
C01563-K1,C01563
C01564-K1,C01564
C01565-K1,C01565
C01566-K1,C01566
C01567-K1,C01567
C01568-K1,C01568
C01569-K1,C01569
C01570-K1,C01570
C01571-K1,C01571
C01572-K1,C01572
C01573-K1,C01573
C01574-K1,C01574
C01575-K1,C01575
C01576-K1,C01576
C01577-K1,C01577
C01578-K1,C01578
C01579-K1,C01579
C01580-K1,C01580
C01581-K1,C01581
C01582-K1,C01582
C01583-K1,C01583
C01584-K1,C01584
C01585-K1,C01585
C01586-K1,C01586
C01587-K1,C01587
C01588-K1,C01588
C01589-K1,C01589
C01590-K1,C01590
C01591-K1,C01591
C01592-K1,C01592
C01593-K1,C01593
C01594-K1,C01594
C01595-K1,C01595
C01596-K1,C01596
C01596-K2,C01596
C01597-K1,C01597
C01598-K1,C01598
C01599-K1,C01599
C01600-K1,C01600
C01601-K1,C01601
C01602-K1,C01602
C01603-K1,C01603
C01604-K1,C01604
C01605-K1,C01605
C01606-K1,C01606
C01607-K1,C01607
C01608-K1,C01608
C01609-K1,C01609
C01610-K1,C01610
C01611-K1,C01611
C01612-K1,C01612
C01613-K1,C01613
C01614-K1,C01614
C01615-K1,C01615
C01616-K1,C01616
C01617-K1,C01617
C01618-K1,C01618
C01618-K2,C01618
C01618-K3,C01618
C01619-K1,C01619
C01619-K2,C01619
C01620-K1,C01620
C01621-K1,C01621
C01622-K1,C01622
C01623-K1,C01623
C01624-K1,C01624
C01625-K1,C01625
C01626-K1,C01626
C01627-K1,C01627
C01628-K1,C01628
C01629-K1,C01629
C01630-K1,C01630
C01631-K1,C01631
C01632-K1,C01632
C01633-K1,C01633
C01634-K1,C01634
C01635-K1,C01635
C01636-K1,C01636
C01637-K1,C01637
C01638-K1,C01638
C01639-K1,C01639
C01639-K2,C01639
C01640-K1,C01640
C01641-K1,C01641
C01642-K1,C01642
C01643-K1,C01643
C01644-K1,C01644
C01645-K1,C01645
C01646-K1,C01646
C01647-K1,C01647
C01648-K1,C01648
C01649-K1,C01649
C01650-K1,C01650
C01651-K1,C01651
C01652-K1,C01652
C01653-K1,C01653
C01654-K1,C01654
C01655-K1,C01655
C01656-K1,C01656
C01657-K1,C01657
C01658-K1,C01658
C01659-K1,C01659
C01660-K1,C01660
C01661-K1,C01661
C01662-K1,C01662
C01663-K1,C01663
C01664-K1,C01664
C01665-K1,C01665
C01666-K1,C01666
C01667-K1,C01667
C01668-K1,C01668
C01669-K1,C01669
C01670-K1,C01670
C01671-K1,C01671
C01672-K1,C01672
C01673-K1,C01673
C01674-K1,C01674
C01675-K1,C01675
C01676-K1,C01676
C01677-K1,C01677
C01678-K1,C01678
C01679-K1,C01679
C01680-K1,C01680
C01681-K1,C01681
C01682-K1,C01682
C01682-K2,C01682
C01683-K1,C01683
C01684-K1,C01684
C01685-K1,C01685
C01686-K1,C01686
C01687-K1,C01687
C01688-K1,C01688
C01689-K1,C01689
C01690-K1,C01690
C01691-K1,C01691
C01692-K1,C01692
C01693-K1,C01693
C01694-K1,C01694
C01695-K1,C01695
C01695-K2,C01695
C01696-K1,C01696
C01697-K1,C01697
C01698-K1,C01698
C01699-K1,C01699
C01700-K1,C01700
C01701-K1,C01701
C01702-K1,C01702
C01703-K1,C01703
C01704-K1,C01704
C01705-K1,C01705
C01706-K1,C01706
C01707-K1,C01707
C01708-K1,C01708
C01709-K1,C01709
C01710-K1,C01710
C01711-K1,C01711
C01712-K1,C01712
C01713-K1,C01713
C01714-K1,C01714
C01715-K1,C01715
C01716-K1,C01716
C01717-K1,C01717
C01718-K1,C01718
C01719-K1,C01719
C01720-K1,C01720
C01721-K1,C01721
C01721-K2,C01721
C01721-K3,C01721
C01722-K1,C01722
C01723-K1,C01723
C01724-K1,C01724
C01725-K1,C01725
C01726-K1,C01726
C01727-K1,C01727
C01727-K2,C01727
C01728-K1,C01728
C01729-K1,C01729
C01730-K1,C01730
C01731-K1,C01731
C01731-K2,C01731
C01732-K1,C01732
C01733-K1,C01733
C01734-K1,C01734
C01735-K1,C01735
C01736-K1,C01736
C01737-K1,C01737
C01738-K1,C01738
C01739-K1,C01739
C01740-K1,C01740
C01741-K1,C01741
C01742-K1,C01742
C01742-K2,C01742
C01743-K1,C01743
C01744-K1,C01744
C01744-K2,C01744
C01745-K1,C01745
C01746-K1,C01746
C01747-K1,C01747
C01748-K1,C01748
C01749-K1,C01749
C01749-K2,C01749
C01750-K1,C01750
C01751-K1,C01751
C01752-K1,C01752
C01753-K1,C01753
C01754-K1,C01754
C01755-K1,C01755
C01755-K2,C01755
C01755-K3,C01755
C01756-K1,C01756
C01757-K1,C01757
C01758-K1,C01758
C01759-K1,C01759
C01760-K1,C01760
C01761-K1,C01761
C01762-K1,C01762
C01763-K1,C01763
C01764-K1,C01764
C01765-K1,C01765
C01766-K1,C01766
C01767-K1,C01767
C01768-K1,C01768
C01769-K1,C01769
C01770-K1,C01770
C01771-K1,C01771
C01772-K1,C01772
C01773-K1,C01773
C01774-K1,C01774
C01775-K1,C01775
C01776-K1,C01776
C01777-K1,C01777
C01778-K1,C01778
C01779-K1,C01779
C01780-K1,C01780
C01781-K1,C01781
C01782-K1,C01782
C01782-K2,C01782
C01783-K1,C01783
C01784-K1,C01784
C01785-K1,C01785
C01785-K2,C01785
C01786-K1,C01786
C01787-K1,C01787
C01788-K1,C01788
C01789-K1,C01789
C01790-K1,C01790
C01791-K1,C01791
C01792-K1,C01792
C01793-K1,C01793
C01794-K1,C01794
C01795-K1,C01795
C01796-K1,C01796
C01797-K1,C01797
C01798-K1,C01798
C01799-K1,C01799
C01799-K2,C01799
C01800-K1,C01800
C01801-K1,C01801
C01802-K1,C01802
C01803-K1,C01803
C01804-K1,C01804
C01805-K1,C01805
C01806-K1,C01806
C01807-K1,C01807
C01808-K1,C01808
C01809-K1,C01809
C01810-K1,C01810
C01811-K1,C01811
C01812-K1,C01812
C01813-K1,C01813
C01814-K1,C01814
C01815-K1,C01815
C01816-K1,C01816
C01817-K1,C01817
C01818-K1,C01818
C01818-K2,C01818
C01819-K1,C01819
C01820-K1,C01820
C01821-K1,C01821
C01822-K1,C01822
C01823-K1,C01823
C01824-K1,C01824
C01825-K1,C01825
C01826-K1,C01826
C01827-K1,C01827
C01828-K1,C01828
C01828-K2,C01828
C01829-K1,C01829
C01830-K1,C01830
C01831-K1,C01831
C01832-K1,C01832
C01833-K1,C01833
C01834-K1,C01834
C01835-K1,C01835
C01836-K1,C01836
C01837-K1,C01837
C01838-K1,C01838
C01839-K1,C01839
C01840-K1,C01840
C01841-K1,C01841
C01842-K1,C01842
C01843-K1,C01843
C01844-K1,C01844
C01845-K1,C01845
C01846-K1,C01846
C01847-K1,C01847
C01848-K1,C01848
C01849-K1,C01849
C01850-K1,C01850
C01851-K1,C01851
C01852-K1,C01852
C01853-K1,C01853
C01854-K1,C01854
C01855-K1,C01855
C01855-K2,C01855
C01856-K1,C01856
C01857-K1,C01857
C01858-K1,C01858
C01859-K1,C01859
C01860-K1,C01860
C01861-K1,C01861
C01862-K1,C01862
C01863-K1,C01863
C01864-K1,C01864
C01865-K1,C01865
C01866-K1,C01866
C01867-K1,C01867
C01868-K1,C01868
C01869-K1,C01869
C01870-K1,C01870
C01871-K1,C01871
C01872-K1,C01872
C01873-K1,C01873
C01874-K1,C01874
C01875-K1,C01875
C01876-K1,C01876
C01877-K1,C01877
C01878-K1,C01878
C01879-K1,C01879
C01880-K1,C01880
C01881-K1,C01881
C01882-K1,C01882
C01883-K1,C01883
C01884-K1,C01884
C01885-K1,C01885
C01886-K1,C01886
C01887-K1,C01887
C01888-K1,C01888
C01889-K1,C01889
C01890-K1,C01890
C01891-K1,C01891
C01892-K1,C01892
C01893-K1,C01893
C01894-K1,C01894
C01895-K1,C01895
C01896-K1,C01896
C01897-K1,C01897
C01898-K1,C01898
C01899-K1,C01899
C01900-K1,C01900
C01901-K1,C01901
C01902-K1,C01902
C01903-K1,C01903
C01904-K1,C01904
C01905-K1,C01905
C01906-K1,C01906
C01907-K1,C01907
C01908-K1,C01908
C01909-K1,C01909
C01909-K2,C01909
C01910-K1,C01910
C01911-K1,C01911
C01912-K1,C01912
C01913-K1,C01913
C01914-K1,C01914
C01915-K1,C01915
C01916-K1,C01916
C01917-K1,C01917
C01918-K1,C01918
C01919-K1,C01919
C01920-K1,C01920
C01921-K1,C01921
C01922-K1,C01922
C01922-K2,C01922
C01923-K1,C01923
C01924-K1,C01924
C01925-K1,C01925
C01926-K1,C01926
C01927-K1,C01927
C01928-K1,C01928
C01929-K1,C01929
C01930-K1,C01930
C01931-K1,C01931
C01932-K1,C01932
C01932-K2,C01932
C01933-K1,C01933
C01933-K2,C01933
C01934-K1,C01934
C01935-K1,C01935
C01936-K1,C01936
C01936-K2,C01936
C01937-K1,C01937
C01938-K1,C01938
C01939-K1,C01939
C01940-K1,C01940
C01941-K1,C01941
C01942-K1,C01942
C01943-K1,C01943
C01944-K1,C01944
C01945-K1,C01945
C01946-K1,C01946
C01947-K1,C01947
C01948-K1,C01948
C01949-K1,C01949
C01950-K1,C01950
C01951-K1,C01951
C01952-K1,C01952
C01953-K1,C01953
C01953-K2,C01953
C01954-K1,C01954
C01955-K1,C01955
C01956-K1,C01956
C01957-K1,C01957
C01958-K1,C01958
C01959-K1,C01959
C01960-K1,C01960
C01961-K1,C01961
C01962-K1,C01962
C01963-K1,C01963
C01964-K1,C01964
C01965-K1,C01965
C01965-K2,C01965
C01966-K1,C01966
C01967-K1,C01967
C01968-K1,C01968
C01969-K1,C01969
C01970-K1,C01970
C01971-K1,C01971
C01972-K1,C01972
C01973-K1,C01973
C01974-K1,C01974
C01975-K1,C01975
C01976-K1,C01976
C01977-K1,C01977
C01978-K1,C01978
C01979-K1,C01979
C01980-K1,C01980
C01981-K1,C01981
C01982-K1,C01982
C01982-K2,C01982
C01983-K1,C01983
C01984-K1,C01984
C01985-K1,C01985
C01986-K1,C01986
C01987-K1,C01987
C01988-K1,C01988
C01989-K1,C01989
C01990-K1,C01990
C01991-K1,C01991
C01992-K1,C01992
C01993-K1,C01993
C01994-K1,C01994
C01995-K1,C01995
C01996-K1,C01996
C01996-K2,C01996
C01997-K1,C01997
C01998-K1,C01998
C01999-K1,C01999
C01999-K2,C01999
C02000-K1,C02000
C02000-K2,C02000
C02001-K1,C02001
C02002-K1,C02002
C02003-K1,C02003
C02004-K1,C02004
C02005-K1,C02005
C02006-K1,C02006
C02007-K1,C02007
C02008-K1,C02008
C02009-K1,C02009
C02009-K2,C02009
C02010-K1,C02010
C02011-K1,C02011
C02012-K1,C02012
C02013-K1,C02013
C02014-K1,C02014
C02014-K2,C02014
C02015-K1,C02015
C02016-K1,C02016
C02017-K1,C02017
C02018-K1,C02018
C02018-K2,C02018
C02019-K1,C02019
C02020-K1,C02020
C02021-K1,C02021
C02022-K1,C02022
C02023-K1,C02023
C02024-K1,C02024
C02025-K1,C02025
C02025-K2,C02025
C02026-K1,C02026
C02027-K1,C02027
C02028-K1,C02028
C02029-K1,C02029
C02030-K1,C02030
C02031-K1,C02031
C02032-K1,C02032
C02033-K1,C02033
C02034-K1,C02034
C02035-K1,C02035
C02036-K1,C02036
C02037-K1,C02037
C02038-K1,C02038
C02038-K2,C02038
C02039-K1,C02039
C02040-K1,C02040
C02041-K1,C02041
C02042-K1,C02042
C02043-K1,C02043
C02044-K1,C02044
C02044-K2,C02044
C02045-K1,C02045
C02046-K1,C02046
C02047-K1,C02047
C02048-K1,C02048
C02049-K1,C02049
C02050-K1,C02050
C02051-K1,C02051
C02052-K1,C02052
C02053-K1,C02053
C02054-K1,C02054
C02055-K1,C02055
C02056-K1,C02056
C02057-K1,C02057
C02058-K1,C02058
C02059-K1,C02059
C02060-K1,C02060
C02061-K1,C02061
C02062-K1,C02062
C02063-K1,C02063
C02064-K1,C02064
C02065-K1,C02065
C02066-K1,C02066
C02067-K1,C02067
C02068-K1,C02068
C02069-K1,C02069
C02070-K1,C02070
C02071-K1,C02071
C02072-K1,C02072
C02073-K1,C02073
C02074-K1,C02074
C02075-K1,C02075
C02076-K1,C02076
C02077-K1,C02077
C02078-K1,C02078
C02079-K1,C02079
C02080-K1,C02080
C02081-K1,C02081
C02082-K1,C02082
C02083-K1,C02083
C02083-K2,C02083
C02084-K1,C02084
C02084-K2,C02084
C02085-K1,C02085
C02086-K1,C02086
C02087-K1,C02087
C02088-K1,C02088
C02089-K1,C02089
C02090-K1,C02090
C02091-K1,C02091
C02092-K1,C02092
C02093-K1,C02093
C02094-K1,C02094
C02095-K1,C02095
C02096-K1,C02096
C02097-K1,C02097
C02098-K1,C02098
C02099-K1,C02099
C02100-K1,C02100
C02101-K1,C02101
C02102-K1,C02102
C02103-K1,C02103
C02104-K1,C02104
C02105-K1,C02105
C02105-K2,C02105
C02106-K1,C02106
C02107-K1,C02107
C02108-K1,C02108
C02109-K1,C02109
C02110-K1,C02110
C02111-K1,C02111
C02112-K1,C02112
C02113-K1,C02113
C02114-K1,C02114
C02115-K1,C02115
C02116-K1,C02116
C02117-K1,C02117
C02118-K1,C02118
C02119-K1,C02119
C02120-K1,C02120
C02121-K1,C02121
C02122-K1,C02122
C02123-K1,C02123
C02124-K1,C02124
C02125-K1,C02125
C02126-K1,C02126
C02127-K1,C02127
C02128-K1,C02128
C02129-K1,C02129
C02130-K1,C02130
C02131-K1,C02131
C02132-K1,C02132
C02133-K1,C02133
C02134-K1,C02134
C02134-K2,C02134
C02135-K1,C02135
C02136-K1,C02136
C02137-K1,C02137
C02138-K1,C02138
C02139-K1,C02139
C02140-K1,C02140
C02141-K1,C02141
C02142-K1,C02142
C02143-K1,C02143
C02144-K1,C02144
C02145-K1,C02145
C02145-K2,C02145
C02146-K1,C02146
C02147-K1,C02147
C02147-K2,C02147
C02148-K1,C02148
C02149-K1,C02149
C02150-K1,C02150
C02151-K1,C02151
C02152-K1,C02152
C02153-K1,C02153
C02154-K1,C02154
C02155-K1,C02155
C02156-K1,C02156
C02156-K2,C02156
C02157-K1,C02157
C02158-K1,C02158
C02159-K1,C02159
C02160-K1,C02160
C02161-K1,C02161
C02162-K1,C02162
C02163-K1,C02163
C02164-K1,C02164
C02165-K1,C02165
C02166-K1,C02166
C02167-K1,C02167
C02167-K2,C02167
C02168-K1,C02168
C02169-K1,C02169
C02170-K1,C02170
C02171-K1,C02171
C02172-K1,C02172
C02173-K1,C02173
C02174-K1,C02174
C02175-K1,C02175
C02176-K1,C02176
C02177-K1,C02177
C02178-K1,C02178
C02179-K1,C02179
C02180-K1,C02180
C02181-K1,C02181
C02181-K2,C02181
C02182-K1,C02182
C02183-K1,C02183
C02184-K1,C02184
C02185-K1,C02185
C02186-K1,C02186
C02187-K1,C02187
C02188-K1,C02188
C02189-K1,C02189
C02189-K2,C02189
C02190-K1,C02190
C02191-K1,C02191
C02192-K1,C02192
C02193-K1,C02193
C02194-K1,C02194
C02195-K1,C02195
C02196-K1,C02196
C02197-K1,C02197
C02198-K1,C02198
C02199-K1,C02199
C02200-K1,C02200
C02201-K1,C02201
C02202-K1,C02202
C02203-K1,C02203
C02204-K1,C02204
C02205-K1,C02205
C02206-K1,C02206
C02207-K1,C02207
C02208-K1,C02208
C02209-K1,C02209
C02210-K1,C02210
C02211-K1,C02211
C02212-K1,C02212
C02213-K1,C02213
C02214-K1,C02214
C02214-K2,C02214
C02215-K1,C02215
C02216-K1,C02216
C02216-K2,C02216
C02217-K1,C02217
C02218-K1,C02218
C02219-K1,C02219
C02219-K2,C02219
C02220-K1,C02220
C02221-K1,C02221
C02222-K1,C02222
C02223-K1,C02223
C02224-K1,C02224
C02225-K1,C02225
C02226-K1,C02226
C02227-K1,C02227
C02228-K1,C02228
C02229-K1,C02229
C02230-K1,C02230
C02231-K1,C02231
C02232-K1,C02232
C02233-K1,C02233
C02234-K1,C02234
C02235-K1,C02235
C02236-K1,C02236
C02237-K1,C02237
C02238-K1,C02238
C02239-K1,C02239
C02239-K2,C02239
C02240-K1,C02240
C02241-K1,C02241
C02242-K1,C02242
C02243-K1,C02243
C02244-K1,C02244
C02245-K1,C02245
C02245-K2,C02245
C02246-K1,C02246
C02247-K1,C02247
C02248-K1,C02248
C02249-K1,C02249
C02250-K1,C02250
C02250-K2,C02250
C02251-K1,C02251
C02252-K1,C02252
C02253-K1,C02253
C02254-K1,C02254
C02255-K1,C02255
C02256-K1,C02256
C02257-K1,C02257
C02258-K1,C02258
C02259-K1,C02259
C02260-K1,C02260
C02261-K1,C02261
C02262-K1,C02262
C02263-K1,C02263
C02264-K1,C02264
C02265-K1,C02265
C02266-K1,C02266
C02266-K2,C02266
C02267-K1,C02267
C02268-K1,C02268
C02269-K1,C02269
C02270-K1,C02270
C02271-K1,C02271
C02272-K1,C02272
C02272-K2,C02272
C02273-K1,C02273
C02274-K1,C02274
C02275-K1,C02275
C02276-K1,C02276
C02277-K1,C02277
C02278-K1,C02278
C02279-K1,C02279
C02280-K1,C02280
C02281-K1,C02281
C02282-K1,C02282
C02283-K1,C02283
C02284-K1,C02284
C02285-K1,C02285
C02285-K2,C02285
C02286-K1,C02286
C02287-K1,C02287
C02288-K1,C02288
C02289-K1,C02289
C02290-K1,C02290
C02291-K1,C02291
C02292-K1,C02292
C02293-K1,C02293
C02294-K1,C02294
C02295-K1,C02295
C02296-K1,C02296
C02297-K1,C02297
C02298-K1,C02298
C02299-K1,C02299
C02300-K1,C02300
C02301-K1,C02301
C02302-K1,C02302
C02303-K1,C02303
C02304-K1,C02304
C02305-K1,C02305
C02306-K1,C02306
C02307-K1,C02307
C02308-K1,C02308
C02309-K1,C02309
C02309-K2,C02309
C02310-K1,C02310
C02311-K1,C02311
C02312-K1,C02312
C02313-K1,C02313
C02314-K1,C02314
C02315-K1,C02315
C02316-K1,C02316
C02317-K1,C02317
C02318-K1,C02318
C02319-K1,C02319
C02320-K1,C02320
C02320-K2,C02320
C02321-K1,C02321
C02321-K2,C02321
C02322-K1,C02322
C02323-K1,C02323
C02324-K1,C02324
C02325-K1,C02325
C02326-K1,C02326
C02327-K1,C02327
C02328-K1,C02328
C02329-K1,C02329
C02330-K1,C02330
C02331-K1,C02331
C02332-K1,C02332
C02333-K1,C02333
C02334-K1,C02334
C02335-K1,C02335
C02336-K1,C02336
C02337-K1,C02337
C02338-K1,C02338
C02339-K1,C02339
C02340-K1,C02340
C02340-K2,C02340
C02341-K1,C02341
C02342-K1,C02342
C02343-K1,C02343
C02344-K1,C02344
C02345-K1,C02345
C02346-K1,C02346
C02347-K1,C02347
C02348-K1,C02348
C02349-K1,C02349
C02349-K2,C02349
C02350-K1,C02350
C02351-K1,C02351
C02352-K1,C02352
C02353-K1,C02353
C02354-K1,C02354
C02354-K2,C02354
C02355-K1,C02355
C02356-K1,C02356
C02357-K1,C02357
C02358-K1,C02358
C02359-K1,C02359
C02360-K1,C02360
C02361-K1,C02361
C02362-K1,C02362
C02363-K1,C02363
C02364-K1,C02364
C02365-K1,C02365
C02366-K1,C02366
C02367-K1,C02367
C02368-K1,C02368
C02369-K1,C02369
C02370-K1,C02370
C02371-K1,C02371
C02371-K2,C02371
C02372-K1,C02372
C02373-K1,C02373
C02374-K1,C02374
