device_id,device_info,device_os,device_browser,device_screen,device_type
D000497,ALE-L21 Build/HuaweiALE-L21,,chrome generic,,desktop
D000498,ALE-L23 Build/HuaweiALE-L23,,chrome 43.0 for android,,mobile
D000499,ALE-L23 Build/HuaweiALE-L23,,chrome 46.0 for android,,mobile
D000500,ALE-L23 Build/HuaweiALE-L23,,chrome 50.0 for android,,mobile
D000501,ALE-L23 Build/HuaweiALE-L23,,chrome 51.0 for android,,mobile
D000502,ALE-L23 Build/HuaweiALE-L23,,chrome 52.0 for android,,mobile
D000503,ALE-L23 Build/HuaweiALE-L23,,chrome 56.0 for android,,mobile
D000504,ALE-L23 Build/HuaweiALE-L23,,chrome 57.0 for android,,mobile
D000505,ALE-L23 Build/HuaweiALE-L23,,chrome 58.0 for android,,mobile
D000506,ALE-L23 Build/HuaweiALE-L23,,chrome 59.0 for android,,mobile
D000507,ALE-L23 Build/HuaweiALE-L23,,chrome 60.0 for android,,mobile
D000508,ALE-L23 Build/HuaweiALE-L23,,chrome 61.0 for android,,mobile
D000509,ALE-L23 Build/HuaweiALE-L23,,chrome 62.0 for android,,mobile
D000510,ALE-L23 Build/HuaweiALE-L23,,chrome 63.0 for android,,mobile
D000511,ALE-L23 Build/HuaweiALE-L23,,chrome 64.0 for android,,mobile
D000512,ALE-L23 Build/HuaweiALE-L23,,chrome 65.0 for android,,mobile
D000513,ALE-L23 Build/HuaweiALE-L23,,chrome 66.0 for android,,mobile
D000514,ALE-L23 Build/HuaweiALE-L23,,chrome generic,,mobile
D000515,ALP-L09 Build/HUAWEIALP-L09,,chrome 62.0 for android,,mobile
D000516,ALP-L09 Build/HUAWEIALP-L09,,chrome 65.0 for android,,mobile
D000517,ALP-L09 Build/HUAWEIALP-L09,,chrome 66.0 for android,,mobile
D000518,ALP-L09 Build/HUAWEIALP-L09,,chrome generic for android,,mobile
D000519,ALP-L09 Build/HUAWEIALP-L09,,samsung browser 6.2,,mobile
D000520,ALP-L09 Build/HUAWEIALP-L09S,,chrome 65.0 for android,,mobile
D000521,ALP-L09 Build/HUAWEIALP-L09S,,chrome 66.0 for android,,mobile
D000522,ALP-L09 Build/HUAWEIALP-L09S,,chrome generic for android,,mobile
D000523,ALP-L09 Build/HUAWEIALP-L09S,,samsung browser 6.4,,mobile
D000524,ALTER,,chrome 63.0 for android,,mobile
D000525,ALUMINI,,chrome 43.0 for android,,mobile
D000526,ALUMINI,,chrome 63.0 for android,,mobile
D000527,AM508,,android webview 4.0,,mobile
D000528,ANE-LX3 Build/HUAWEIANE-LX3,,chrome 66.0 for android,,mobile
D000529,AOC_U706G,,chrome 64.0 for android,,mobile
D000530,ASTRO,,chrome 63.0 for android,,mobile
D000531,ASUS,Android 5.1.1,android browser 4.0,,mobile
D000532,ASUS_A001,,chrome 66.0 for android,,mobile
D000533,ASUS_P00J,Android 7.0,chrome 63.0 for android,,mobile
D000534,ASUS_X008D Build/NRD90M,,android webview 4.0,,mobile
D000535,ASUS_X008DC Build/NRD90M,,chrome 63.0 for android,,mobile
D000536,ASUS_X008DC Build/NRD90M,,chrome 64.0 for android,,mobile
D000537,ASUS_X008DC Build/NRD90M,,chrome 65.0 for android,,mobile
D000538,ASUS_X00DD,,chrome 63.0 for android,,mobile
D000539,ASUS_X00DD,,chrome 64.0 for android,,mobile
D000540,ASUS_X00DDA,,chrome 64.0 for android,,mobile
D000541,ASUS_X00HD Build/NMF26F,,chrome generic for android,,mobile
D000542,ASUS_X00ID,,chrome 65.0 for android,,mobile
D000543,ASUS_X00ID,Android 7.1.1,chrome 65.0 for android,1280x720,mobile
D000544,ASUS_X015D Build/NRD90M,,chrome 63.0 for android,,mobile
D000545,ASUS_X018D,,chrome generic for android,,mobile
D000546,ASUS_Z00AD Build/LRX21V,,chrome 63.0 for android,,mobile
D000547,ASUS_Z00AD Build/LRX21V,,chrome 65.0 for android,,mobile
D000548,ASUS_Z00AD Build/LRX21V,,chrome generic,,mobile
D000549,ASUS_Z00ED,,android webview 4.0,,mobile
D000550,ASUS_Z00UD,,android webview 4.0,,mobile
D000551,ASUS_Z017D,,,,mobile
D000552,ASUS_Z017D,,chrome 64.0 for android,,mobile
D000553,ASUS_Z017D,,chrome 66.0 for android,,mobile
D000554,ASUS_Z017DA,,chrome 64.0 for android,,mobile
D000555,ASUS_Z01BDA,,chrome 63.0 for android,,mobile
D000556,ASUS_Z01BDC,,chrome 65.0 for android,,mobile
D000557,ASUS_Z01KD,Android 7.1.1,chrome 63.0 for android,1920x1080,mobile
D000558,ATT,Windows 7,ie 11.0 for desktop,,desktop
D000559,ATT-IE11,Windows 7,ie 11.0 for desktop,1364x768,desktop
D000560,ATT-IE11,Windows 7,ie 11.0 for desktop,1680x1050,desktop
D000561,AX1060,,chrome 65.0 for android,,mobile
D000562,AX1070,,chrome 62.0 for android,,mobile
D000563,AX1070,,chrome 63.0 for android,,mobile
D000564,AX705,,chrome 65.0 for android,,mobile
D000565,AX820 Build/MRA58K,,chrome 54.0 for android,,mobile
D000566,AX820 Build/MRA58K,,chrome 63.0 for android,,mobile
D000567,AX820 Build/MRA58K,,chrome 64.0 for android,,mobile
D000568,AX821 Build/MRA58K,,chrome 66.0 for android,,mobile
D000569,AX821 Build/MRA58K,,chrome generic for android,,mobile
D000570,AX920,,chrome 61.0 for android,,mobile
D000571,AX920,,chrome 62.0 for android,,mobile
D000572,AX920,,chrome 63.0 for android,,mobile
D000573,AX921 Build/MRA58K,,chrome 63.0 for android,,mobile
D000574,AX921 Build/MRA58K,,chrome 64.0 for android,,mobile
D000575,AX921 Build/MRA58K,,chrome 66.0 for android,,mobile
D000576,Advance,,chrome 56.0 for android,,mobile
D000577,Alcatel,Android 7.0,chrome 65.0 for android,1280x720,mobile
D000578,Alcatel_4060A,Android 5.1.1,chrome 60.0 for android,855x480,mobile
D000579,Alcatel_4060A,Android 5.1.1,chrome generic,855x480,mobile
D000580,Alcatel_4060O Build/MMB29M,Android 6.0.1,chrome 50.0 for android,855x480,mobile
D000581,Alcatel_4060O Build/MMB29M,Android 6.0.1,chrome generic for android,855x480,mobile
D000582,Alcatel_5044R Build/NRD90M,Android 7.0,android webview 4.0,855x480,mobile
D000583,Alcatel_5044R Build/NRD90M,Android 7.0,chrome 63.0 for android,,mobile
D000584,Alcatel_5044R Build/NRD90M,Android 7.0,chrome 66.0 for android,855x480,mobile
D000585,Alcatel_5054O,Android 5.1.1,chrome 63.0 for android,1280x720,mobile
D000586,Alcatel_5056O,,chrome 64.0 for android,,mobile
D000587,Alcatel_5098O Build/MMB29M,,chrome 50.0 for android,,mobile
D000588,Alcatel_5098O Build/MMB29M,,chrome 61.0 for android,,mobile
D000589,Alcatel_5098O Build/MMB29M,,chrome 62.0 for android,,mobile
D000590,Alcatel_5098O Build/MMB29M,,chrome 63.0 for android,,mobile
D000591,Alcatel_5098O Build/MMB29M,,chrome 64.0 for android,,mobile
D000592,Alcatel_5098O Build/MMB29M,,chrome 65.0 for android,,mobile
D000593,Alcatel_5098O Build/MMB29M,Android 6.0.1,chrome 63.0 for android,1280x720,mobile
D000594,Alumini3 Build/MRA58K,,chrome 51.0 for android,,mobile
D000595,Alumini3Plus,,android webview 4.0,,mobile
D000596,Alumini3Plus,,chrome 66.0 for android,,mobile
D000597,Android 4.4.2,,android browser 4.0,,mobile
D000598,Android 4.4.2,,android,,mobile
D000599,Android 4.4.2,,chrome generic,,mobile
D000600,Android 4.4.2,,other,,mobile
D000601,Android 4.4.2,Android 4.4.2,chrome generic,1280x732,mobile
D000602,Android 4.4.2,Android 4.4.2,other,1024x600,mobile
D000603,Android 5.1,,android browser 4.0,,mobile
D000604,Android 5.1,,chrome 43.0 for android,,mobile
D000605,Android 5.1,,other,,mobile
D000606,Android 5.1.1,,android browser 4.0,,mobile
D000607,Android 5.1.1,,chrome generic,,mobile
D000608,Android 6.0,,android webview 4.0,,mobile
D000609,Android 6.0.1,,,,mobile
D000610,Android 6.0.1,,android webview 4.0,,mobile
D000611,Android 7.0,,,,mobile
D000612,Android 7.0,,android webview 4.0,,mobile
D000613,Android 7.1.2,,android webview 4.0,,mobile
D000614,Android,,,,mobile
D000615,Android,,android browser 4.0,,mobile
D000616,Android,,chrome generic,,mobile
D000617,Aquaris U Plus Build/NMF26F,,chrome 62.0 for android,,mobile
D000618,Aquaris U Plus Build/NMF26F,,chrome 63.0 for android,,mobile
D000619,Aquaris V Build/N2G47H,,chrome 65.0 for android,,mobile
D000620,Aquaris X Build/NMF26F,,chrome generic for android,,mobile
D000621,Aquaris X5 Plus Build/NMF26F,,chrome 64.0 for android,,mobile
D000622,Aquaris X5 Plus Build/NMF26F,,chrome 66.0 for android,,mobile
D000623,Aquaris,,chrome 61.0 for android,,mobile
D000624,Aquaris,,chrome 62.0 for android,,mobile
D000625,Aquaris,,chrome 63.0 for android,,mobile
D000626,Aquaris,,chrome 64.0 for android,,mobile
D000627,Aquaris,,chrome 66.0 for android,,mobile
D000628,Aquaris,,chrome generic for android,,mobile
D000629,Aquaris_A4.5,,chrome 63.0 for android,,mobile
D000630,Aquaris_A4.5,,chrome 65.0 for android,,mobile
D000631,Aquaris_A4.5,,chrome generic for android,,mobile
D000632,Archos,,chrome 63.0 for android,,mobile
D000633,Archos,,chrome 66.0 for android,,mobile
D000634,Azumi_KINZO_A5_QL,,chrome 65.0 for android,,mobile
D000635,B1-750,,chrome 60.0 for android,,mobile
D000636,B1-750,,chrome 65.0 for android,,mobile
D000637,B1-750,,chrome 66.0 for android,,mobile
D000638,B1-790,,chrome 65.0 for android,,mobile
D000639,B1-810,,chrome 61.0 for android,,mobile
D000640,B3-A20,,chrome 50.0 for android,,mobile
D000641,B3-A40,,chrome 64.0 for android,,mobile
D000642,BAC-L03 Build/HUAWEIBAC-L03,,chrome 60.0 for android,,mobile
D000643,BAC-L03 Build/HUAWEIBAC-L03,,chrome 62.0 for android,,mobile
D000644,BAC-L03 Build/HUAWEIBAC-L03,,chrome 63.0 for android,,mobile
D000645,BAC-L03 Build/HUAWEIBAC-L03,,chrome 64.0 for android,,mobile
D000646,BAC-L03 Build/HUAWEIBAC-L03,,chrome 65.0 for android,,mobile
D000647,BAC-L03 Build/HUAWEIBAC-L03,,chrome 66.0 for android,,mobile
D000648,BAC-L03 Build/HUAWEIBAC-L03,,chrome generic for android,,mobile
D000649,BAH-L09 Build/HUAWEIBAH-L09,,chrome 64.0 for android,,mobile
D000650,BAH-L09 Build/HUAWEIBAH-L09,,chrome generic for android,,mobile
D000651,BBA100-1,Android 6.0.1,chrome 63.0 for android,2562x1442,mobile
D000652,BBA100-2,,chrome 63.0 for android,,mobile
D000653,BBB100-1,,chrome 66.0 for android,,mobile
D000654,BBB100-1,Android 7.1.1,chrome 63.0 for android,,mobile
D000655,BBB100-1,Android 7.1.1,chrome 64.0 for android,,mobile
D000656,BBB100-2,Android 7.1.1,chrome 63.0 for android,,mobile
D000657,BBB100-3,Android 7.1.1,chrome 63.0 for android,,mobile
D000658,BG2-W09,,chrome 63.0 for android,,mobile
D000659,BLA-L09 Build/HUAWEIBLA-L09,,chrome 64.0 for android,,mobile
D000660,BLA-L29 Build/HUAWEIBLA-L29,,chrome 63.0 for android,,mobile
D000661,BLA-L29 Build/HUAWEIBLA-L29,,chrome 65.0 for android,,mobile
D000662,BLADE A520 Build/NRD90M,,chrome 55.0 for android,,mobile
D000663,BLADE A520 Build/NRD90M,,chrome 60.0 for android,,mobile
D000664,BLADE A520 Build/NRD90M,,chrome 61.0 for android,,mobile
D000665,BLADE A520 Build/NRD90M,,chrome 62.0 for android,,mobile
D000666,BLADE A520 Build/NRD90M,,chrome 63.0 for android,,mobile
D000667,BLADE A520 Build/NRD90M,,chrome 64.0 for android,,mobile
D000668,BLADE A520 Build/NRD90M,,chrome 66.0 for android,,mobile
D000669,BLADE A602 Build/MRA58K,,chrome 53.0 for android,,mobile
D000670,BLADE A602 Build/MRA58K,,chrome 60.0 for android,,mobile
D000671,BLADE A602 Build/MRA58K,,chrome 62.0 for android,,mobile
D000672,BLADE A602 Build/MRA58K,,chrome 63.0 for android,,mobile
D000673,BLADE A602 Build/MRA58K,,chrome 64.0 for android,,mobile
D000674,BLADE A602 Build/MRA58K,,chrome 65.0 for android,,mobile
D000675,BLADE A602 Build/MRA58K,,chrome 66.0 for android,,mobile
D000676,BLADE A602 Build/MRA58K,,chrome generic for android,,mobile
D000677,BLADE L7 Build/MRA58K,,chrome 53.0 for android,,mobile
D000678,BLADE L7 Build/MRA58K,,chrome 63.0 for android,,mobile
D000679,BLADE L7 Build/MRA58K,,chrome 64.0 for android,,mobile
D000680,BLADE L7 Build/MRA58K,,chrome 65.0 for android,,mobile
D000681,BLADE V7 Build/MRA58K,,chrome 63.0 for android,,mobile
D000682,BLADE V7 Build/MRA58K,,chrome 64.0 for android,,mobile
D000683,BLADE V7 Build/MRA58K,,chrome generic for android,,mobile
D000684,BLADE V8 Build/NRD90M,,chrome 55.0 for android,,mobile
D000685,BLADE V8 Build/NRD90M,,chrome 58.0 for android,,mobile
D000686,BLADE V8 Build/NRD90M,,chrome 63.0 for android,,mobile
D000687,BLADE V8 Build/NRD90M,,chrome 64.0 for android,,mobile
D000688,BLADE V8 Build/NRD90M,,chrome 65.0 for android,,mobile
D000689,BLADE V8 SE Build/NRD90M,,android webview 4.0,,mobile
D000690,BLADE V8 SE Build/NRD90M,,chrome 55.0 for android,,mobile
D000691,BLADE V8 SE Build/NRD90M,,chrome 62.0 for android,,mobile
D000692,BLADE V8 SE Build/NRD90M,,chrome 63.0 for android,,mobile
D000693,BLADE V8 SE Build/NRD90M,,chrome 64.0 for android,,mobile
D000694,BLADE V8 SE Build/NRD90M,,chrome 65.0 for android,,mobile
D000695,BLADE V8 SE Build/NRD90M,,chrome 66.0 for android,,mobile
D000696,BLADE V8 SE Build/NRD90M,,chrome generic for android,,mobile
D000697,BLADE V8Q Build/N2G47H,,chrome 58.0 for android,,mobile
D000698,BLADE V8Q Build/N2G47H,,chrome 66.0 for android,,mobile
D000699,BLADE V8Q Build/N2G47H,,chrome generic for android,,mobile
D000700,BLL-L23 Build/HUAWEIBLL-L23,,chrome 54.0 for android,,mobile
D000701,BLL-L23 Build/HUAWEIBLL-L23,,chrome 60.0 for android,,mobile
D000702,BLL-L23 Build/HUAWEIBLL-L23,,chrome 62.0 for android,,mobile
D000703,BLL-L23 Build/HUAWEIBLL-L23,,chrome 63.0 for android,,mobile
D000704,BLL-L23 Build/HUAWEIBLL-L23,,chrome 64.0 for android,,mobile
D000705,BLL-L23 Build/HUAWEIBLL-L23,,chrome 65.0 for android,,mobile
D000706,BLL-L23 Build/HUAWEIBLL-L23,,chrome 66.0 for android,,mobile
D000707,BLL-L23 Build/HUAWEIBLL-L23,,chrome generic for android,,mobile
D000708,BLL-L23 Build/HUAWEIBLL-L23,,other,,mobile
D000709,BLN-L21 Build/HONORBLN-L21,,chrome 64.0 for android,,mobile
D000710,BLN-L21 Build/HONORBLN-L21,,chrome 66.0 for android,,mobile
D000711,BLN-L21 Build/HONORBLN-L21,,chrome generic for android,,mobile
D000712,BLN-L24 Build/HONORBLN-L24,,chrome 63.0 for android,,mobile
D000713,BLN-L24 Build/HONORBLN-L24,,chrome 64.0 for android,,mobile
D000714,BLN-L24 Build/HONORBLN-L24,Android 7.0,chrome 62.0 for android,1920x1080,mobile
D000715,BLN-L24 Build/HONORBLN-L24,Android 7.0,chrome 63.0 for android,1920x1080,mobile
D000716,BLU ENERGY X PLUS Build/LRX21M,,chrome 55.0 for android,,mobile
D000717,BLU ENERGY X PLUS Build/LRX21M,,chrome 64.0 for android,,mobile
D000718,BLU ENERGY X PLUS Build/LRX21M,,chrome 65.0 for android,,mobile
D000719,BLU ENERGY X PLUS Build/LRX21M,,chrome 66.0 for android,,mobile
D000720,BLU LIFE XL Build/L050U,,chrome 62.0 for android,,mobile
D000721,BLU LIFE XL Build/L050U,,chrome 63.0 for android,,mobile
D000722,BLU LIFE XL Build/L050U,,chrome 66.0 for android,,mobile
D000723,BLU STUDIO C 5+5 Build/LRX21M,,chrome 63.0 for android,,mobile
D000724,BLU STUDIO C 5+5 Build/LRX21M,,chrome 64.0 for android,,mobile
D000725,BLU,,BLU/Dash,,mobile
D000726,BLU,,android webview 4.0,,mobile
D000727,BLU,,chrome 43.0 for android,,mobile
D000728,BLU,,chrome 59.0 for android,,mobile
D000729,BLU,,chrome 60.0 for android,,mobile
D000730,BLU,,chrome 63.0 for android,,mobile
D000731,BLU,,chrome 64.0 for android,,mobile
D000732,BLU,,chrome 65.0 for android,,mobile
D000733,BLU,,opera,,mobile
D000734,BLU,Android 5.0,chrome 62.0 for android,1280x720,mobile
D000735,BLU,Android 6.0,chrome 65.0 for android,1280x720,mobile
D000736,BND-L21 Build/HONORBND-L21,,chrome 63.0 for android,,mobile
D000737,BND-L34,,chrome generic for android,,mobile
D000738,BNTV400,Android,chrome generic for android,1356x900,mobile
D000739,BOIE9,,ie 11.0 for desktop,,desktop
D000740,BOIE9,Windows 7,ie 11.0 for desktop,1600x900,desktop
D000741,BOIE9,Windows 7,ie 11.0 for desktop,1680x1050,desktop
D000742,BV6000,,chrome 62.0 for android,,mobile
D000743,BV7000,,android webview 4.0,,mobile
D000744,BV8000Pro,,chrome 65.0 for android,,mobile
D000745,Beat,Android,android browser 4.0,,mobile
D000746,Blade A460 Build/LMY47O,,chrome 62.0 for android,,mobile
D000747,Blade A460 Build/LMY47O,,chrome 64.0 for android,,mobile
D000748,Blade A465 Build/LMY47D,,chrome 61.0 for android,,mobile
D000749,Blade A465 Build/LMY47D,,chrome 64.0 for android,,mobile
D000750,Blade A465 Build/LMY47D,,chrome 66.0 for android,,mobile
D000751,Blade A475 Build/LMY47D,,chrome 52.0 for android,,mobile
D000752,Blade A475 Build/LMY47D,,chrome 56.0 for android,,mobile
D000753,Blade A475 Build/LMY47D,,chrome 61.0 for android,,mobile
D000754,Blade A475 Build/LMY47D,,chrome 64.0 for android,,mobile
D000755,Blade A510 Build/MRA58K,,chrome 49.0 for android,,mobile
D000756,Blade A510 Build/MRA58K,,chrome 58.0 for android,,mobile
D000757,Blade A510 Build/MRA58K,,chrome 60.0 for android,,mobile
D000758,Blade A510 Build/MRA58K,,chrome 61.0 for android,,mobile
D000759,Blade A510 Build/MRA58K,,chrome 62.0 for android,,mobile
D000760,Blade A510 Build/MRA58K,,chrome 63.0 for android,,mobile
D000761,Blade A510 Build/MRA58K,,chrome 64.0 for android,,mobile
D000762,Blade A510 Build/MRA58K,,chrome 65.0 for android,,mobile
D000763,Blade A510 Build/MRA58K,,chrome 66.0 for android,,mobile
D000764,Blade A510 Build/MRA58K,,chrome generic for android,,mobile
D000765,Blade L2 Plus Build/KOT49H,,ZTE/Blade,,mobile
D000766,Blade L2 Plus Build/KOT49H,,chrome 61.0 for android,,mobile
D000767,Blade L2 Plus Build/KOT49H,,chrome 62.0 for android,,mobile
D000768,Blade L2 Plus Build/KOT49H,,chrome 63.0 for android,,mobile
D000769,Blade L2 Plus Build/KOT49H,,chrome 64.0 for android,,mobile
D000770,Blade L2 Plus Build/KOT49H,,chrome 65.0 for android,,mobile
D000771,Blade L3 Build/KOT49H,,chrome 61.0 for android,,mobile
D000772,Blade L5 Build/LMY47I,,chrome 43.0 for android,,mobile
D000773,Blade L5 Build/LMY47I,,chrome 61.0 for android,,mobile
D000774,Blade L5 Build/LMY47I,,chrome 62.0 for android,,mobile
D000775,Blade L5 Build/LMY47I,,chrome 63.0 for android,,mobile
D000776,Blade L5 Build/LMY47I,,chrome 64.0 for android,,mobile
D000777,Blade L5 Build/LMY47I,,chrome 65.0 for android,,mobile
D000778,Blade L5 Build/LMY47I,,chrome 66.0 for android,,mobile
D000779,Blade L5 Build/LMY47I,,chrome generic,,desktop
D000780,Blade V580 Build/LMY47D,,chrome 43.0 for android,,mobile
D000781,Blade V580 Build/LMY47D,,chrome 55.0 for android,,mobile
D000782,Blade V580 Build/LMY47D,,chrome 58.0 for android,,mobile
D000783,Blade V580 Build/LMY47D,,chrome 61.0 for android,,mobile
D000784,Blade V580 Build/LMY47D,,chrome 62.0 for android,,mobile
D000785,Blade V580 Build/LMY47D,,chrome 63.0 for android,,mobile
D000786,Blade V580 Build/LMY47D,,chrome 64.0 for android,,mobile
D000787,Blade V580 Build/LMY47D,,chrome 65.0 for android,,mobile
D000788,Blade V580 Build/LMY47D,,chrome 66.0 for android,,mobile
D000789,Blade V580 Build/LMY47D,,chrome generic,,desktop
D000790,Blade V6 Build/LRX22G,,chrome 55.0 for android,,mobile
D000791,Blade V6 Build/LRX22G,,chrome 60.0 for android,,mobile
D000792,Blade V6 Build/LRX22G,,chrome 62.0 for android,,mobile
D000793,Blade V6 Build/LRX22G,,chrome 63.0 for android,,mobile
D000794,Blade V6 Build/LRX22G,,chrome 64.0 for android,,mobile
D000795,Blade V6 Build/LRX22G,,chrome 65.0 for android,,mobile
D000796,Blade V6 Build/LRX22G,,chrome 66.0 for android,,mobile
D000797,Blade V6 Build/LRX22G,,chrome generic,,desktop
D000798,Blade V6 Max Build/MRA58K,,chrome 49.0 for android,,mobile
D000799,Blade V6 Max Build/MRA58K,,chrome 58.0 for android,,mobile
D000800,Blade V6 Max Build/MRA58K,,chrome 60.0 for android,,mobile
D000801,Blade V6 Max Build/MRA58K,,chrome 61.0 for android,,mobile
D000802,Blade V6 Max Build/MRA58K,,chrome 62.0 for android,,mobile
D000803,Blade V6 Max Build/MRA58K,,chrome 63.0 for android,,mobile
D000804,Blade V6 Max Build/MRA58K,,chrome 64.0 for android,,mobile
D000805,Blade V6 Plus Build/MRA58K,,chrome 50.0 for android,,mobile
D000806,Blade V6 Plus Build/MRA58K,,chrome 55.0 for android,,mobile
D000807,Blade V6 Plus Build/MRA58K,,chrome 56.0 for android,,mobile
D000808,Blade V6 Plus Build/MRA58K,,chrome 58.0 for android,,mobile
D000809,Blade V6 Plus Build/MRA58K,,chrome 61.0 for android,,mobile
D000810,Blade V6 Plus Build/MRA58K,,chrome 62.0 for android,,mobile
D000811,Blade V6 Plus Build/MRA58K,,chrome 63.0 for android,,mobile
D000812,Blade V6 Plus Build/MRA58K,,chrome 64.0 for android,,mobile
D000813,Blade V6 Plus Build/MRA58K,,chrome 65.0 for android,,mobile
D000814,Blade V6 Plus Build/MRA58K,,chrome 66.0 for android,,mobile
D000815,Blade V6 Plus Build/MRA58K,,chrome generic for android,,mobile
D000816,Blade,,chrome 62.0 for android,,mobile
D000817,Blade,,chrome 63.0 for android,,mobile
D000818,Blade,,chrome 64.0 for android,,mobile
D000819,Bolt,,chrome 66.0 for android,,mobile
D000820,Build/KOT49H,,chrome 66.0 for android,,mobile
D000821,Build/OPM1.171019.011,,chrome 66.0 for android,,mobile
D000822,Build/OPM1.171019.011,,chrome generic for android,,mobile
D000823,Build/OPM1.171019.011,Android 8.1.0,chrome 66.0 for android,2160x1081,mobile
D000824,Build/OPR1.170623.032,,,,mobile
D000825,Build/OPR1.170623.032,,chrome 66.0 for android,,mobile
D000826,Build/OPR6.170623.013,,,,mobile
