TransactionID,device_id
3007856,D007154
3007862,D006749
3007867,D005575
3007869,D006816
3007870,D003367
3007874,D008835
3007876,D008831
3007881,D007722
3007888,D002838
3007893,D007145
3007895,D000001
3007922,D008835
3007932,D008832
3007935,D008713
3007943,D009179
3007946,D005714
3007948,D008793
3007963,D000001
3007964,D007481
3007978,D007741
3007979,D005714
3007980,D000001
3007988,D007735
3007991,D002951
3007996,D008238
3007997,D008238
3007998,D002951
3008007,D007145
3008013,D005545
3008020,D007689
3008031,D008858
3008032,D006859
3008041,D002951
3008045,D006859
3008051,D007722
3008054,D008216
3008057,D002958
3008067,D007029
3008073,D000140
3008090,D005385
3008091,D003366
3008093,D005468
3008098,D008772
3008099,D007141
3008104,D007042
3008106,D007042
3008108,D008832
3008109,D007730
3008110,D008834
3008111,D007555
3008118,D007730
3008127,D007042
3008130,D007042
3008137,D000001
3008138,D007145
3008139,D005298
3008140,D003162
3008146,D008834
3008148,D001692
3008152,D006838
3008161,D007154
3008164,D007737
3008169,D008079
3008171,D007040
3008173,D007160
3008176,D008834
3008179,D006748
3008181,D007730
3008182,D007555
3008184,D008808
3008189,D007738
3008194,D007737
3008204,D008838
3008211,D008832
3008215,D001616
3008216,D007171
3008222,D007042
3008225,D005400
3008227,D007154
3008228,D002643
3008231,D007449
3008239,D007042
3008240,D008834
3008244,D009150
3008247,D008834
3008249,D009160
3008250,D005801
3008251,D009509
3008259,D007481
3008267,D008808
3008270,D006838
3008281,D006859
3008283,D008861
3008287,D007150
3008292,D008071
3008298,D007933
3008308,D007042
3008311,D008834
3008314,D007154
3008320,D007042
3008326,D003128
3008327,D007396
3008330,D007741
3008332,D002716
3008337,D008082
3008338,D007042
3008339,D002530
3008343,D008082
3008344,D008710
3008345,D002965
3008346,D008082
3008360,D007167
3008363,D003268
3008367,D008832
3008377,D009413
3008378,D004682
3008382,D006849
3008384,D008832
3008392,D007737
3008393,D007042
3008397,D008082
3008404,D008773
3008409,D007174
3008419,D000072
3008420,D007415
3008421,D008495
3008434,D007744
3008437,D000177
3008448,D001695
3008449,D003373
3008451,D000049
3008454,D006859
3008455,D007042
3008463,D003366
3008465,D008765
3008470,D007042
3008479,D003171
3008488,D008668
3008492,D003171
3008496,D003366
3008499,D003633
3008500,D006859
3008502,D007730
3008507,D008710
3008513,D007042
3008515,D002979
3008519,D007163
3008523,D007744
3008527,D007154
3008534,D009489
3008537,D007455
3008540,D008841
3008544,D002979
3008553,D007429
3008558,D002731
3008559,D007896
3008563,D008842
3008565,D007926
3008568,D007730
3008573,D007042
3008575,D007042
3008577,D008706
3008580,D007424
3008585,D000001
3008594,D007042
3008597,D004573
3008598,D006859
3008599,D008835
3008607,D007453
3008610,D003977
3008617,D008656
3008622,D008082
3008624,D006816
3008629,D003732
3008634,D003730
3008643,D007134
3008650,D006780
3008653,D007154
3008662,D000052
3008663,D007042
3008667,D008710
3008668,D007042
3008671,D003304
3008672,D006801
3008678,D007744
3008682,D000014
3008686,D000014
3008694,D007154
3008695,D000047
3008701,D007436
3008714,D000014
3008715,D000049
3008716,D000066
3008718,D006871
3008720,D007436
3008721,D003268
3008722,D008082
3008725,D003669
3008727,D007042
3008728,D000066
3008729,D007154
3008732,D009264
3008735,D000066
3008742,D007141
3008745,D006816
3008752,D009446
3008756,D000066
3008757,D009063
3008759,D000014
3008762,D003676
3008766,D007042
3008767,D007042
3008774,D009264
3008776,D003373
3008779,D006885
3008786,D003977
3008788,D007150
3008790,D000012
3008792,D008772
3008795,D007415
3008797,D006816
3008823,D002716
3008825,D009150
3008830,D000066
3008833,D007927
3008837,D004254
3008858,D003172
3008863,D001473
3008867,D002716
3008875,D007548
3008880,D009446
3008883,D007042
3008894,D003172
3008897,D000066
3008899,D007061
3008901,D008817
3008908,D008832
3008911,D007042
3008912,D002716
3008915,D000177
3008916,D007154
3008919,D002716
3008922,D008742
3008924,D000177
3008935,D003283
3008941,D008657
3008943,D004635
3008968,D002716
3008985,D000005
3008993,D006849
3008999,D002964
3009007,D004635
3009010,D008262
3009013,D008765
3009019,D007744
3009025,D000174
3009046,D008831
3009056,D008832
3009065,D000099
3009073,D009093
3009078,D007039
3009083,D006224
3009085,D005298
3009086,D007424
3009088,D007042
3009090,D002759
3009093,D003646
3009104,D000025
3009105,D000047
3009115,D004941
3009117,D000049
3009120,D007042
3009127,D008710
3009128,D000047
3009132,D006749
3009133,D007443
3009144,D007042
3009150,D000001
3009153,D000047
3009158,D008838
3009159,D000047
3009163,D007150
3009165,D003749
3009168,D005661
3009181,D000001
3009183,D007042
3009184,D004243
3009185,D000052
3009188,D000066
3009189,D007443
3009195,D000001
3009196,D008833
3009201,D007145
3009203,D006177
3009208,D008841
3009214,D007475
3009218,D007042
3009237,D008832
3009242,D006859
3009243,D004731
3009250,D000001
3009253,D007555
3009262,D007439
3009272,D005763
3009277,D007737
3009278,D008832
3009280,D000066
3009298,D008832
3009299,D000047
3009306,D007154
3009308,D007737
3009321,D008832
3009324,D000001
3009329,D007042
3009332,D000014
3009333,D007053
3009334,D007475
3009337,D008831
3009339,D002951
3009340,D000001
3009341,D008076
3009347,D003043
3009348,D008076
3009356,D007145
3009358,D007145
3009363,D000014
3009364,D000066
3009365,D007042
3009367,D007042
3009368,D008068
3009370,D000001
3009371,D003729
3009372,D008068
3009374,D000056
3009376,D000066
3009380,D000181
3009387,D002828
3009391,D006086
3009393,D002728
3009396,D007042
3009398,D008841
3009407,D007453
3009425,D000098
3009430,D006838
3009432,D007042
3009443,D008707
3009444,D003080
3009447,D008661
3009452,D000095
3009460,D009256
3009462,D008774
3009473,D007042
3009477,D002838
3009479,D000001
3009483,D000001
3009484,D003715
3009485,D007042
3009489,D008656
3009490,D006828
3009503,D000095
3009505,D007042
3009507,D006859
3009508,D007042
3009511,D007042
3009524,D007042
3009525,D008774
3009535,D007145
3009538,D007443
3009540,D007145
3009543,D007481
3009546,D000049
3009548,D008837
3009550,D000049
3009554,D008844
3009568,D001751
3009577,D007443
3009581,D000066
3009583,D006787
3009584,D008406
3009585,D008774
3009587,D001751
3009588,D007042
3009590,D000014
3009592,D001751
3009593,D007145
3009597,D007730
3009605,D002953
3009607,D000014
3009608,D007042
3009610,D008844
3009613,D007042
3009616,D007126
3009617,D002374
3009624,D008844
3009627,D007042
3009629,D001683
3009630,D001751
3009631,D007053
3009632,D008844
3009633,D007737
3009635,D008709
3009639,D000174
3009644,D000014
3009649,D001940
3009650,D000014
3009652,D000014
3009653,D002716
3009656,D000049
3009658,D000014
3009659,D001751
3009660,D009486
3009662,D008709
3009663,D001751
3009666,D008832
3009667,D001751
3009685,D007042
3009686,D001831
3009689,D007042
3009694,D008834
3009701,D003264
3009703,D007399
3009705,D000014
3009706,D007042
3009707,D008710
3009709,D007741
3009714,D000014
3009715,D002954
3009716,D008835
3009720,D003661
3009728,D000014
3009729,D007737
3009732,D000014
3009734,D009463
3009737,D008832
3009742,D007737
3009744,D008834
3009749,D000014
3009750,D003736
3009751,D007412
3009755,D007042
3009757,D007154
3009760,D000047
3009762,D007042
3009764,D007042
3009768,D007174
3009769,D000049
3009771,D003094
3009772,D008079
3009775,D007042
3009776,D008716
3009779,D003267
3009785,D007061
3009786,D008249
3009787,D007042
3009792,D008832
3009793,D006838
3009794,D008835
3009798,D008742
3009799,D003276
3009800,D007548
3009803,D007042
3009805,D008835
3009809,D006768
3009810,D000014
3009813,D007042
3009814,D009256
3009815,D003754
3009816,D002838
3009821,D007042
3009824,D006747
3009825,D009095
3009827,D007042
3009828,D005125
3009830,D008654
3009836,D008723
3009837,D007744
3009839,D000012
3009840,D007061
3009843,D007042
3009845,D007042
3009847,D007042
3009848,D003681
3009849,D008654
3009855,D007154
3009861,D007430
3009864,D007154
3009868,D003899
3009874,D007042
3009878,D007041
3009884,D007061
3009885,D008857
3009892,D007154
3009893,D008857
3009895,D006849
3009897,D007041
3009899,D003354
3009901,D007548
3009903,D008832
3009905,D007145
3009908,D007042
3009912,D007041
3009913,D000066
3009917,D007004
3009920,D007042
3009921,D000014
3009923,D007061
3009924,D007744
3009927,D007042
3009928,D008835
3009932,D008843
3009933,D008773
3009934,D001831
3009935,D007042
3009936,D007042
3009938,D000047
3009939,D003366
3009941,D002728
3009944,D008835
3009946,D000086
3009947,D007145
3009948,D000066
3009951,D007042
3009952,D004574
3009960,D007042
3009966,D004047
3009968,D007145
3009969,D007042
3009973,D007145
3009975,D007042
3009976,D007042
3009977,D003299
3009978,D008838
3009980,D006747
3009983,D001831
3009986,D007042
3009988,D004292
3009989,D008775
3009990,D000014
3009991,D005488
3009993,D006086
3009995,D001831
3009997,D007042
3009999,D006747
3010000,D007042
3010002,D008838
3010003,D008775
3010006,D002533
3010009,D008775
3010010,D003303
3010013,D003294
3010015,D007737
3010016,D005919
3010019,D007555
3010021,D008832
3010022,D004029
3010024,D000001
3010025,D007170
3010026,D005661
3010033,D007731
3010036,D007042
3010038,D003628
3010042,D007042
3010046,D008832
3010050,D006406
3010051,D007035
3010052,D000049
3010055,D003162
3010060,D008831
3010061,D007042
3010066,D007035
3010067,D000014
3010070,D008707
3010072,D000014
3010074,D007035
3010078,D007032
3010086,D006771
3010090,D000087
3010092,D008835
3010095,D002622
3010107,D007042
3010108,D007042
3010111,D000047
3010115,D008835
3010120,D004808
3010121,D008835
3010124,D007154
3010128,D005378
3010130,D000047
3010137,D006014
3010138,D007042
3010139,D002283
3010144,D008314
3010146,D002283
3010147,D000332
3010151,D007730
3010152,D002283
3010155,D007145
3010159,D000014
3010160,D007042
3010162,D000014
3010165,D007145
3010166,D003175
3010167,D000014
3010168,D000014
3010169,D000014
3010176,D000014
3010178,D007154
3010184,D000084
3010186,D007145
3010187,D008620
3010194,D008832
3010199,D007042
3010200,D007061
3010201,D007061
3010202,D009353
3010208,D007042
3010209,D001684
3010211,D008837
3010215,D007042
3010217,D007042
3010223,D008841
3010227,D001063
3010230,D000001
3010241,D006826
3010244,D000052
3010248,D008835
3010256,D007135
3010257,D007738
3010263,D005762
3010267,D007555
3010271,D008835
3010280,D000165
3010282,D009179
3010286,D008706
3010287,D002964
3010289,D008708
3010297,D002643
3010299,D008832
3010300,D007145
3010301,D008708
3010302,D003368
3010304,D009470
3010308,D008807
3010311,D009071
3010314,D003732
3010322,D003366
3010335,D006816
3010339,D007042
3010340,D008079
3010346,D005661
3010347,D005661
3010353,D007042
3010357,D005428
3010362,D007147
3010368,D008834
3010381,D007742
3010384,D008835
3010386,D007042
3010387,D002841
3010388,D007926
3010389,D007042
3010396,D007042
3010404,D000014
3010405,D007150
3010407,D009176
3010411,D000014
3010412,D007926
3010413,D007926
3010414,D006859
3010416,D006826
3010417,D007744
3010418,D007742
3010421,D000014
3010424,D008832
3010427,D007145
3010428,D007726
3010430,D006816
3010431,D006826
3010438,D007154
3010444,D007744
3010445,D000014
3010447,D000014
3010451,D007042
3010452,D008816
3010458,D007443
3010459,D008693
3010467,D000014
3010470,D007150
3010474,D000014
3010481,D007744
3010485,D005629
3010486,D008834
3010492,D007154
3010493,D007150
3010495,D007745
3010506,D007424
3010507,D007145
3010512,D007453
3010513,D007150
3010514,D007555
3010515,D002639
3010519,D007481
3010521,D007154
3010526,D007042
3010529,D002841
3010531,D007150
3010532,D000049
3010539,D007150
3010542,D006784
3010543,D007145
3010544,D007154
3010551,D007145
3010552,D007154
3010553,D007734
3010554,D007744
3010556,D003272
3010558,D007042
3010560,D007145
3010568,D009542
3010571,D007481
3010572,D000047
3010573,D008707
3010575,D008623
3010580,D007453
3010585,D000012
3010588,D002299
3010590,D008783
3010592,D007154
3010595,D000036
3010596,D007145
3010598,D000014
3010606,D007424
3010610,D007726
3010613,D008707
3010616,D006816
3010618,D007154
3010620,D000014
3010622,D005824
3010626,D007730
3010630,D007042
3010633,D009150
3010634,D007145
3010639,D007555
3010640,D005925
3010642,D003288
3010646,D000049
3010654,D000049
3010657,D007742
3010658,D002954
3010659,D007042
3010661,D006826
3010664,D007145
3010666,D007042
3010680,D009474
3010682,D008835
3010687,D006826
3010703,D007154
3010705,D007061
3010707,D005823
3010710,D007042
3010712,D007737
3010720,D009159
3010722,D007163
3010723,D009486
3010725,D006826
3010732,D007154
3010733,D004047
3010734,D007552
3010735,D007145
3010738,D007154
3010741,D009150
3010755,D003367
3010756,D007145
3010759,D006859
3010761,D003727
3010764,D006086
3010767,D000014
3010774,D006871
3010775,D002846
3010786,D000014
3010788,D007443
3010790,D008832
3010792,D008844
3010802,D007932
3010806,D007424
3010818,D008844
3010825,D009339
3010834,D008825
3010835,D006859
3010838,D006826
3010841,D007145
3010847,D008245
3010851,D006849
3010852,D000014
3010853,D008834
3010855,D007042
3010860,D000014
3010861,D000049
3010862,D008835
3010863,D008495
3010864,D007548
3010866,D008193
3010867,D007742
3010872,D007548
3010875,D000049
3010879,D008709
3010880,D007548
3010882,D000093
3010884,D007131
3010885,D007443
3010891,D006859
3010894,D006859
3010895,D007548
3010897,D003361
3010901,D000014
3010908,D008495
3010911,D008832
3010913,D007042
3010914,D007548
3010916,D006801
3010919,D007548
3010926,D008061
3010927,D007145
3010929,D007744
3010933,D007145
3010936,D007548
3010937,D008709
3010944,D007150
3010950,D007548
3010952,D000001
3010954,D003731
3010955,D007548
3010962,D000014
3010967,D007548
3010969,D006859
3010970,D007120
3010971,D008082
3010976,D007548
3010981,D002720
3010986,D007555
3010987,D002637
3010988,D003662
3011003,D006816
3011006,D009067
3011014,D007408
3011016,D007150
3011019,D000014
3011023,D008772
3011024,D002958
3011028,D007145
3011033,D006826
3011041,D002954
3011042,D000014
3011047,D002728
3011052,D009185
3011054,D006826
3011057,D007744
3011063,D007744
3011067,D007042
3011068,D003828
3011071,D008832
3011072,D007150
3011076,D006816
3011081,D003787
3011083,D007154
3011087,D009185
3011098,D009150
3011102,D002997
3011105,D007042
3011106,D008832
3011107,D008834
3011110,D002005
3011116,D008835
3011121,D008832
3011123,D008079
3011130,D006393
3011141,D006859
3011142,D008832
3011143,D007730
3011145,D006749
3011151,D000047
3011154,D008835
3011169,D007042
3011171,D007536
3011172,D002639
3011173,D006747
3011174,D006338
3011177,D002639
3011180,D007730
3011181,D000001
3011187,D003358
3011195,D007737
3011207,D007738
3011208,D008835
3011213,D007742
3011215,D008832
3011217,D009405
3011225,D003837
3011228,D007549
3011229,D008832
3011230,D007443
3011231,D007042
3011236,D007730
3011238,D000093
3011240,D007741
3011244,D007699
3011253,D001681
3011257,D007744
3011258,D003299
3011260,D008866
3011265,D000049
3011270,D008272
3011273,D000049
3011278,D007042
3011284,D000049
3011285,D000014
3011289,D000014
3011291,D000014
3011295,D003366
3011303,D008076
3011316,D007468
3011319,D000001
3011326,D007744
3011329,D000014
3011331,D000001
3011333,D008833
3011335,D000049
3011337,D007932
3011340,D008844
3011344,D007154
3011346,D002958
3011347,D007744
3011350,D007745
3011353,D007424
3011356,D003026
3011359,D002965
3011362,D008843
3011363,D003192
3011365,D003172
3011366,D009167
3011368,D007138
3011369,D006859
3011370,D007154
3011371,D003268
3011381,D007429
3011389,D007742
3011390,D008709
3011393,D007145
3011394,D007614
3011404,D000049
3011405,D008824
3011408,D000047
3011411,D006932
3011424,D008837
3011426,D006859
3011429,D000004
3011431,D009505
3011449,D007154
3011454,D005691
3011455,D005691
3011459,D007154
3011464,D000051
3011467,D006859
3011469,D009182
3011474,D008844
3011483,D002965
3011486,D007150
3011503,D007042
3011504,D000066
3011506,D007042
3011507,D000049
3011508,D007042
3011510,D009339
3011511,D007744
3011514,D000049
3011517,D007154
3011527,D004875
3011540,D000049
3011543,D007744
3011544,D000001
3011549,D007738
3011556,D007744
3011564,D000049
3011566,D000181
3011568,D007042
3011569,D000155
3011570,D008835
3011572,D004635
3011574,D006838
3011575,D003166
3011584,D007424
3011587,D007453
3011588,D007744
3011590,D007042
3011591,D007920
3011597,D009432
3011599,D007741
3011603,D008709
3011606,D007042
3011607,D000014
3011610,D007035
3011611,D007744
3011617,D007738
3011622,D009470
3011627,D008707
3011631,D008265
3011635,D007744
3011636,D008707
3011637,D007042
3011643,D008709
3011648,D004635
3011649,D000066
3011657,D007145
3011658,D009086
3011660,D000389
3011661,D009150
3011665,D009275
3011676,D002837
3011682,D007145
3011689,D003275
3011697,D009174
3011700,D000066
3011701,D008709
3011702,D008832
3011704,D008173
3011705,D007042
3011709,D007154
3011717,D007987
3011721,D009089
3011723,D000066
3011727,D007738
3011729,D007742
3011731,D000004
3011745,D008707
3011749,D000066
3011750,D007152
3011751,D007424
3011760,D009174
3011762,D007555
3011764,D004009
3011765,D004713
3011771,D007154
3011772,D008834
3011775,D009432
3011777,D000014
3011781,D007443
3011782,D000014
3011785,D003283
3011787,D002722
3011789,D007668
3011791,D003275
3011801,D007429
3011805,D007154
3011807,D007443
3011808,D006816
3011813,D007154
3011818,D007042
3011825,D007424
3011832,D003361
3011835,D000066
3011839,D007453
3011843,D007154
3011847,D003354
3011848,D004009
